id	result
5000572	{'肖蓉': 0, '田建全': 0, '冯彦': 0, '边静': 0, '谭淑梅': 0, '李豪': 0, '中国': -2, '中国代表团': 0}
5000573	{'英国': -2, '香港': -2}
5000574	{'邹雅琦': 0, '央美': -2}
5000575	{'中国': -2, '经济': -2}
5000576	{'重庆': -2, '五里坡国家级自然保护区': -2}
5000577	{'萧敬腾': 0}
5000578	{'学生': -2, '大学': -2}
5000579	{'闻一多': -2, '共产党': -2}
5000580	{'湖南卫视': -1, '天天向上': 0, '明星': -2, '节目': -2}
5000581	{'山西省': -2}
5000582	{'朱珠': 0}
5000583	{'基金': -2, '嘉实基金': -2}
5000584	{'西安': -2, '阳性': -2}
5000585	{'私人订制': -2, '张同学': 0}
5000586	{'风水': -2}
5000587	{'纳斯达克': -2}
5000588	{'中国足协': 0, '洛国富': -2}
5000589	{'加尼': -2, '阿富汗': -2}
5000590	{'邓某': -2}
5000591	{'央行': -2, '央行营业管理部': -2}
5000592	{'广州': -2, '郑宗敏': -2}
5000593	{'汉代海昏侯墓': -2, '南昌': -2, '江西': -2}
5000594	{'梅长苏': -2, '胡歌': 0, '演技': -2}
5000595	{'湖南': -2}
5000596	{'朱元璋': 0, '皇帝': -2}
5000597	{'钟楚曦': 0, '女演员': -2, '芳华': -2}
5000598	{'游客': -2, '额济纳旗': -2}
5000599	{'中国石化': -2}
5000600	{'长津湖': 0, '票房': -2}
5000601	{'张安中': 0, '张昌绍': 0, '陈冲': 0, '上海': -2}
5000602	{'内蒙古': -2, '内蒙古社科院': 0}
5000603	{'雄安新区': -2}
5000604	{'相机': -2, '国家航天局': -2}
5000605	{'陈亚男': 0, '朱单伟': -2}
5000606	{'省政协': -2, '陕西省': -2}
5000607	{'电影': -2}
5000608	{'周至县公安局': -2, '天津': -2}
5000609	{'新能源': -2, '销量': -2}
5000610	{'法子英': -2, '朱大红': -2}
5000611	{'钟老伯': -2, '记者': -2}
5000612	{'Angelababy': 0, '气质': -2, '金克丝': -2}
5000613	{'加拿大': -2, '中消协': -2}
5000614	{'朝鲜': -2, '朝鲜半岛': -2}
5000615	{'新能源': -2, '宁德时代': -2}
5000616	{'医保局': -2}
5000617	{'理叔叔': -2, '茂琳': -2}
5000618	{'周海媚': 0, '潘迎紫': 0, '温碧霞': 0, '周芷若': 0, '明星': -2}
5000619	{'蔡忆凡': -2}
5000620	{'林珊珊': -1, '雪梨': -1, '梁某': -1, '李志强': -2}
5000621	{'行政': -2}
5000622	{'志愿者': -2, '老人': -2}
5000623	{'高速公路': -2}
5000624	{'腾讯': -2}
5000625	{'姚沁文': 0}
5000626	{'北京': -2}
5000627	{'单县': -2, '记者': -2}
5000628	{'宁波': -2, '宁波华翔': -2}
5000629	{'美国': -2, '俄罗斯': -2}
5000630	{'天佑': 0, '陈静莹': -2}
5000631	{'格林村': -2, '西藏': -2, '印度': -2}
5000632	{'党中央': -2}
5000633	{'南京': -2, '鼓楼区': -2}
5000634	{'兰某才': -1, '南宁': -2}
5000635	{'黄志玮': 0, '仙剑奇侠传': 0, '演员': -2}
5000636	{'王某': -2, '和某豪': -1, '佳佳': -2, '焦作市解放区人民法院': -2}
5000637	{'周深': 0, '李荣浩': 0, '大张伟': 0}
5000638	{'中国': -2, '经济': -2}
5000639	{'刘亦菲': 0, '小龙女': 0, '陈晓': -2}
5000640	{'中国': 0, '普京': -2}
5000641	{'立陶宛': -2, '中国': -2}
5000642	{'彭波': -1, '纪律': -2, '中共中央': -2}
5000643	{'舞台': -2, '艺人': -2}
5000644	{'成都市': -2}
5000645	{'林某杰': -2, '林某发': -2}
5000646	{'周锐': 0, '骆伽': 0, '输赢': -2, '捷科公司': 0}
5000647	{'篮网': 0, '球队': -2}
5000648	{'北京': -2, '广州': -2}
5000649	{'太空': -2}
5000650	{'产能': -2, '牧原股份': -2}
5000651	{'雷某': -1, '彭某容': -1, '刘某': -2, '黄某': -2, '胡某': -2, '嫌疑人': -2, '江阳': -2}
5000652	{'薇娅': -2, '范冰冰': -1, '女团': -2}
5000653	{'阿卜杜拉': -2, '卡尔扎伊': -2}
5000654	{'西安市': -2}
5000655	{'乌克兰': -2, '美国': -2}
5000656	{'李宇春': 0}
5000657	{'王某文': -2, '张某': -2, '周某': -2}
5000658	{'刘某煌': -1, '长青路': -2, '厦门': -2}
5000659	{'王刚': -2, '周杰伦': 0}
5000660	{'国务院': -2}
5000661	{'桑顿': -2, '中国': -2}
5000662	{'快手': -2}
5000663	{'小林': -2, '舟山': -2}
5000664	{'邓伦': -2}
5000665	{'李磊': -2, '瑞士': -2}
5000666	{'当家主母': 0, '玉楼春': 0}
5000667	{'美国': -2, '凯文·穆尼奥斯': -2}
5000668	{'白雪': -2, '喀麦隆': -2}
5000669	{'吕红亮': -2, '新城新区': -2}
5000670	{'云公民': -1}
5000671	{'杜雄飞': -1}
5000672	{'所罗门群岛': -2, '中国': -2}
5000673	{'陈某海': -1}
5000674	{'诸葛姐姐': 0}
5000675	{'周深': 0, '云南': 0}
5000676	{'霍思燕': 0}
5000677	{'小乐': -2, '小贞': -2, '婚姻': -2}
5000678	{'影视剧': -2}
5000679	{'奥运会': -2}
5000680	{'汪小菲': -2}
5000681	{'中国': -2, '中国共产党': 0}
5000682	{'俄罗斯': -2, '乌克兰': -2}
5000683	{'张铭': -2, '马倩': -2}
5000684	{'隔离险': -2}
5000685	{'病例': -2, '澳门': -2}
5000686	{'黄子韬': -2, '刘信达': -2}
5000687	{'胡惟庸': -2, '朱元璋': -2}
5000688	{'中国': -2}
5000689	{'摩根大通': -2, '美国': -2}
5000690	{'哈里王子': -2}
5000691	{'瑞士': -2, '中国': -2}
5000692	{'三只松鼠': -2}
5000693	{'普京': -2, '俄罗斯': -2}
5000694	{'奥运会': -2, '金牌': -2}
5000695	{'北京学而思教育科技有限公司': -1, '昌平区消防救援支队': -2}
5000696	{'张无忌': -2, '周芷若': -2}
5000697	{'美国': -2, 'adidas': -2}
5000698	{'新车': -2, '刹车': -2}
5000699	{'贾乃亮': 0, '甜馨': 0}
5000700	{'马克龙': -2, '法国': -2}
5000701	{'谢祖武': 0, '马景涛': 0, '焦恩俊': 0, '琼瑶': -2}
5000702	{'76人': -2, '西蒙斯': -2}
5000703	{'陈都灵': 0, '演员': -2}
5000704	{'易烊千玺': 0, '西装': -2, '爱情鸟': 0}
5000705	{'热火': 0, '费城队': 0, '公牛': -2}
5000706	{'鹿希派': -1, '吴宗宪': -2}
5000707	{'杨先生': -2, '法院': -2}
5000708	{'辰山植物园': 0, '中国植物园': -2}
5000709	{'文晓燕': 0, '邸东东': 0, '中国': -2, '中国队': 0}
5000710	{'楼盘': -2, '房企': -2}
5000711	{'当事人': -2, '案情': -2}
5000712	{'姚晨': 0, '乐队': -2}
5000713	{'犯罪嫌疑人': -2}
5000714	{'意见稿': -2}
5000715	{'新房': -2, '杭州': -2}
5000716	{'内蒙古': -2, '艾某某': -2}
5000717	{'汤加': -2, '塔布岛': -2}
5000718	{'神秘巨星': 0, '阿米尔·汗': 0, '印度': -2, '基兰·拉奥': 0}
5000719	{'美国': -2, '埃及': -2}
5000720	{'钟云飞': 0, '邢昭林': 0, '菅纫姿': 0, '徐文浩': 0, '问天录': 0, '周深': 0}
5000721	{'江西省': -2, '江西省高级人民法院': -2}
5000722	{'中国': -2, '尼日利亚': -2}
5000723	{'向宠': -2, '蜀汉': -2}
5000724	{'剧组': -2, '当家主母': 0}
5000725	{'中国大学': -2, '中国': -2, '日本': -2}
5000726	{'舞台': -2, '时代少年团': -2}
5000727	{'电视剧': -2, 'Lisa': 0, '金智秀': 0, '金智妮': 0, '女团': -2}
5000728	{'孙祈骏': -2}
5000729	{'董某': -1, '赵某': -1, '暴某': -1, '冯某': -1, '王某': -1, '有期徒刑': -2, '罚金': -2}
5000730	{'清华': -2}
5000731	{'字母哥': 0, '西亚卡姆': 0, '雄鹿': 0, '球队': -2, '命中率': -2}
5000732	{'宁吉喆': -2, '国家统计局': -2}
5000733	{'王菲': 0, '谢霆锋': -2, '窦唯': -2}
5000734	{'浩南': 0, '石头花': -2, '粉丝': -2}
5000735	{'哈登': -2}
5000736	{'许晴': 0, '蒋雯丽': 0, '北京电影学院': 0, '王全安': 0}
5000737	{'彭某': -1, '陈某梅': -2, '佛山市': -2}
5000738	{'俄罗斯': -2}
5000739	{'南都商业数据新闻部': -2, '2020上半年互联网企业反腐报告': -2}
5000740	{'刘墉': 0}
5000741	{'张某': -2, '雷某某': -2}
5000742	{'王素敏': -2, '剧情': -2}
5000743	{'东京': -2, '缪仲一': -2}
5000744	{'李某': -1}
5000745	{'摩托车': -2, '北京': -2}
5000746	{'青岛': -2, '苏伊士运河': -2}
5000747	{'德特里克堡': -2, '美国': -2}
5000748	{'镇海区': -2, '阳性': -2}
5000749	{'党中央': -2}
5000750	{'潘基文': -2, '中国': -2}
5000751	{'国家发改委': -2}
5000752	{'男子': -2, '泰州': -2}
5000753	{'日本': -2, '日本央行': -2}
5000754	{'病例': -2, '本土': -2}
5000755	{'王力宏': -2, '鲁豫': -2, '李靓蕾': -2}
5000756	{'教师': -2, '幼儿园': -2}
5000757	{'呼伦贝尔': -2, '场馆': -2}
5000758	{'北京': -2}
5000759	{'黄定宇': -2, '张默': -1}
5000760	{'教师': -2, '深圳': -2}
5000761	{'火灾': -2}
5000762	{'赣南': -2, '安远县': -2}
5000763	{'夏伯渝': -2}
5000764	{'河南省': -2, '张宁': -2}
5000765	{'肖战': 0, '环球影城': -2, '北京': -2}
5000766	{'汽车之家': -2, '股价': -2}
5000767	{'邢孔泉': -2, '陈运强': -2}
5000768	{'美国': -2, '美国国防部': -2}
5000769	{'熊某': -1}
5000770	{'市场监管总局': -2}
5000771	{'苏箐': -2}
5000772	{'碧水蓝山小区': -2, '金川开发区': -2}
5000773	{'张林虎': -2}
5000774	{'叶海市': -2, '斛珠夫人': -2, '方诸': -2}
5000775	{'篮网': 0, '哈登': 0, '骑士': 0, '欧文': -2, '阿德': -2}
5000776	{'林生斌': -2}
5000777	{'刘雯': 0, '阿Sa': 0, '阿娇': 0, '蔡少芬': 0}
5000778	{'肖战': 0, '粉丝': -2, '艺人': -2}
5000779	{'皇帝': -2, '十五阿哥': 0}
5000780	{'陈亚男': 0, '大衣哥': -2}
5000781	{'主席': -2, '中国': -2}
5000782	{'苍梧': -2, '夏小主': 0}
5000783	{'美国': -2, '西班牙': -2}
5000784	{'天津市': -2, '马顺清': -1}
5000785	{'俄罗斯': -2, '乌克兰': -2}
5000786	{'男子': -2}
5000787	{'中国女排': -2, '世锦赛': -2}
5000788	{'沈樵': 0}
5000789	{'赵梦澈': -2, '初瑞雪': -2}
5000790	{'孙杨': 0, '体育': -2}
5000791	{'俞灏明': 0}
5000792	{'中央网信办': -2}
5000793	{'国办督查室': -2, '霸州市': -2}
5000794	{'李某': -2, '张某': -1}
5000795	{'日本': -2, '靖国神社': -2}
5000796	{'威少': -1, '湖人队': -2}
5000797	{'工信部': -2}
5000798	{'詹姆斯': 0, '杜兰特': 0}
5000799	{'周先生': -2, '商标': -2, '信阳市茶叶协会': -2}
5000800	{'库里': -1, '普尔': 0, '勇士': 0}
5000801	{'陈亚男': 0, '朱小伟': -2}
5000802	{'王新房': 0, '卫生部': -2}
5000803	{'美军': -2, '日本': -2}
5000804	{'列车': -2, '凤城市': -2}
5000805	{'林生斌': -2, '朱小贞': -2}
5000806	{'朱良璧': 0, '陈建功': -2}
5000807	{'讲话': -2}
5000808	{'欧盟': -2}
5000809	{'董某萍': -1, '鹏鹏': -2}
5000810	{'张铭': -2, '马倩': -2}
5000811	{'李某月': -2, '李先生': -2}
5000812	{'西安': -2, '西安咸阳国际机场': -2}
5000813	{'美国': -2}
5000814	{'吴承泽': -1}
5000815	{'孙侨潞': -2}
5000816	{'剧组': -1, '肖战': 0, '粉丝': -2}
5000817	{'法子英': -2, '劳荣枝': -1, '法院': -2, '南昌': -2}
5000818	{'罗永浩': 0}
5000819	{'外交': -2, '赵立坚': -2}
5000820	{'海南': -2, '海口': -2}
5000821	{'郑某辉': -2, '男子': -2, '岳阳': -2}
5000822	{'水花': -2}
5000823	{'联合国': -2, '联合国邮政管理局': -2}
5000824	{'阿拉木图': -2, '当地时间': -2}
5000825	{'美国': -2, '特朗普': -1, '拜登政府': 0, '拜登': -2, '俄罗斯': -2, '美国政府': 0}
5000826	{'5G': -2, '中国移动': -2}
5000827	{'蒋雯丽': 0, '孔琳': -2, '王全安': -2, '许晴': -2}
5000828	{'北京': -2, '阴性': -2}
5000829	{'周迅': 0, '屠呦呦': -2}
5000830	{'夏伯渝': -2}
5000831	{'张渡航': -2, '沈星': -2}
5000832	{'钟天使': 0, '奥运': -2, '里约': -2}
5000833	{'刘雯': 0, '雎晓雯': 0}
5000834	{'王艳': -2, '犯罪嫌疑人': -2}
5000835	{'天佑': -2, '陈静莹': 0}
5000836	{'原油': -2, '美国': -2}
5000837	{'扎赉诺尔区': -2}
5000838	{'甘肃': -2, '甘肃省公安厅': -2}
5000839	{'病例': -2, '北京': -2}
5000840	{'霸陵': -2, '刘恒': -2}
5000841	{'肖战': 0}
5000842	{'长津湖': 0, '票房': -2}
5000843	{'朱棣': -2, '姚广孝': 0, '明朝': -2}
5000844	{'女足': -2, '中国女足': -2}
5000845	{'樊振东': 0, '郑荣植': -1, '韩国': -2}
5000846	{'人类': -2, '马来西亚': -2}
5000847	{'四川可乐': 0, '四川': -2, '粉丝': -2}
5000848	{'肖战': -2, '羽绒服': -2}
5000849	{'高炉大桥': -2, '孕妇': -2}
5000850	{'任泽平': -2}
5000851	{'孟钢': -1, '余麻约': -1}
5000852	{'土耳其': -2, '美国': -2}
5000853	{'段奕宏': 0, '陶虹': 0}
5000854	{'曹操': 0, '刘协': -2}
5000855	{'男子': -1}
5000856	{'记者': -2, '拼多多': 0}
5000857	{'上海': -2}
5000858	{'湖人': 0, '威少': -2, '球队': -2, '篮板': -2}
5000859	{'福建省': -2, '莆田市': -2}
5000860	{'安倍': -2, '日本': -2, '台湾': -2}
5000861	{'文莱': 0, '苏禄国': -2, '苏丹': -2, '王朝': -2}
5000862	{'日本': -2}
5000863	{'何某': -1, '阳性': -2, '阴性': -2}
5000864	{'胡歌': -2, '刘学义': 0, '粉丝': -2, '艺人': -2}
5000865	{'张雪迎': 0}
5000866	{'地区': -2, '陕西': -2}
5000867	{'迪丽热巴': 0, '杨洋': 0}
5000868	{'国防部': -2, '埃塞俄比亚': -2}
5000869	{'吉克隽逸': 0, '周海媚': 0, '赵雅芝': 0, '白娘子': 0, '阿兰': 0, '杨钰莹': 0, '倪萍': 0}
5000870	{'勾践': 0, '范蠡': 0}
5000871	{'北京市': -2}
5000872	{'赵忠祥': 0, '主持人': -2}
5000873	{'李靓蕾': -2, '王力宏': -2}
5000874	{'华为': -2}
5000875	{'辛巴': -2}
5000876	{'冯某某': -1, '春某某': -2}
5000877	{'张某某': -2, '陈某': -1}
5000878	{'香港': -2, '李明洋': -2}
5000879	{'顾一野': 0, '肖战': 0, '黄景瑜': 0, '王牌部队': 0, '主角': -2}
5000880	{'中国': -2, '经济': -2}
5000881	{'廖立峰': -2, '柳州': -2}
5000882	{'乱摊派': -2, '霸州市': -2, '霸州市财政局': -2}
5000883	{'海康威视': -2}
5000884	{'姚笛': 0}
5000885	{'余文乐': 0}
5000886	{'里文伯格': -2, '美国': -2}
5000887	{'中国': -2, '汪文斌': -2}
5000888	{'何音': 0, '黄志忠': 0}
5000889	{'航班': -2, '双流机场': -2}
5000890	{'孙海洋': -2, '孙卓': -2, '孙悦': -2}
5000891	{'伊朗': -2, '美国': -2}
5000892	{'通报': -2, '岳阳市': -2}
5000893	{'普京': -2, '俄罗斯': -2}
5000894	{'侵华日军南京大屠杀遇难同胞纪念馆': -2, '马秀英': -2}
5000895	{'张某某': -2, '中日友好医院': -2}
5000896	{'任达华': 0, '张智霖': -2}
5000897	{'朱元璋': -2}
5000898	{'西班牙': -2, '阳性': -2}
5000899	{'印度': -2, '瓦伦·辛格': -2}
5000900	{'英国': -2, '英吉利海峡': -2}
5000901	{'朴智旻': -2, '首尔': -2}
5000902	{'绯闻': -2}
5000903	{'中国': -2}
5000904	{'王一博': 0, '粉丝': -2}
5000905	{'也门': -2, '萨达省': -2}
5000906	{'市委书记': -2, '邢云': -1}
5000907	{'威少': -2, '戈贝尔': -2}
5000908	{'李贺': 0, '大唐': 0}
5000909	{'哈登': 0, '威少': 0}
5000910	{'孙卓': -2, '山东': -2}
5000911	{'杨宏伟': -1, '秘书长': -2, '黔江': -2}
5000912	{'挪威': -2, '南非': -2}
5000913	{'张铁林': 0, '聊斋先生': -2, '雅琦': -2}
5000914	{'江某锋': -1, '黄某妮': -1, '黄某妹': -1}
5000915	{'李现': 0, '陈伟霆': 0}
5000916	{'干部': -2, '政治': -2}
5000917	{'晋能控股集团': -1, '国家矿山安监局': -2}
5000918	{'刘小捷': -2}
5000919	{'金晨': 0, '舞蹈生': -2}
5000920	{'长津湖': 0, '电影': -2}
5000921	{'中国女篮': 0, '中国': -2}
5000922	{'元朝': -2, '历史': -2}
5000923	{'中国': -2, '美国': -2}
5000924	{'反垄断法': -2, '腾讯': -2}
5000925	{'陈艾森': 0, '曹缘': 0}
5000926	{'米锋': -2, '国家卫健委': -2}
5000927	{'历史': -2, '夏朝': -2}
5000928	{'安康': -2, '区政府': -2}
5000929	{'勇士': 0}
5000930	{'重庆': -2, '涪陵区': -2}
5000931	{'秦小冲': -2, '牛俊杰': -2}
5000932	{'陈飞宇': 0, '朱韵': 0, '张婧仪': 0, '李峋': 0}
5000933	{'王子文': -2}
5000934	{'那英': 0, '姚贝娜': 0, '张碧晨': -2, '歌曲': -2}
5000935	{'北京市': -2}
5000936	{'张流波': -2, '中国疾控中心消毒学': -2}
5000937	{'王一博': -2, '粉丝': -2}
5000938	{'高龄': -2}
5000939	{'阵容': -2, '詹姆斯': 0, '掘金队': 0, '湖人队': -1, '球队': -2, '赛季': -2}
5000940	{'舜杰路店': -2, '丰惠镇': -2}
5000941	{'快乐大本营': 0, '粉丝': -2, '节目': -2}
5000942	{'外三元': -2}
5000943	{'包某': -1, '林真': -2, '黄浦区检察院': -2}
5000944	{'经济': -2, '国家统计局': -2}
5000945	{'美国': -2}
5000946	{'台当局': -2, '危地马拉': -2}
5000947	{'副书记': -2, '绥芬河市委': -2}
5000948	{'内蒙古': -2, '内蒙古社科院': 0}
5000949	{'赣州': -2, '江西赣州育才技工学校': -2}
5000950	{'郑州市': -2}
5000951	{'德国': -2, '默克尔': -2, '以色列': -2, '耶路撒冷': -2}
5000952	{'中国': -2, '美国': -2, '越南': -2}
5000953	{'宋卫国': 0, '杨锁柱': 0, '刘某敏': -2, '杨颖': 0, '韩德宝': -1, '昌平区市场监督管理局': -2, '宏福苑社区': -2}
5000954	{'亚当·莫塞': -2}
5000955	{'沈腾': 0, '电影': -2, '吴京': -2}
5000956	{'华人置业': -2, '中国恒大': -2}
5000957	{'彭某': -1, '陈某梅': -2, '佛山市': -2}
5000958	{'英格兰': -2, '约翰逊': -2}
5000959	{'单依纯': 0}
5000960	{'泽连斯基': -2, '人民': -2}
5000961	{'手机': -2, '印度': -2}
5000962	{'清华大学航天动力学实验室': 0, '上海卫星工程研究所': -2}
5000963	{'巴西': -2, '总统': -2}
5000964	{'鞠婧祎': 0}
5000965	{'病例': -2, '南京': -2}
5000966	{'李曙娟': 0}
5000967	{'满洲里市': -2, '内蒙古': -2}
5000968	{'中国': -2, '伊朗': -2}
5000969	{'消防员': -2}
5000970	{'吴某某': -1, '盐津县': -2, '蒲某某': -2}
5000971	{'中国': 0, '中新社': -2}
5000972	{'玲娜贝儿': -2, '星黛露': -2, '上海迪士尼': -2, '陈韵': -2}
5000973	{'美国': -2, 'Juul': -2}
5000974	{'冷小兵': -1, '沈海洋': -2}
5000975	{'华为': -2}
5000976	{'中国': -2}
5000977	{'新生': -2, '学生': -2}
5000978	{'卫星': -2}
5000979	{'孙颖莎': 0, '王艺迪': -2, '士气': -2, '比分': -2}
5000980	{'旅客': -2, '张宇': -2}
5000981	{'刘晓庆': 0}
5000982	{'天安门广场': -2}
5000983	{'粉丝': -2}
5000984	{'姜文': 0, '姜一郎': 0}
5000985	{'伊朗': -2, '美国': -2}
5000986	{'周之鑫': 0, '上海': -2, '华东': -2}
5000987	{'柳岩': 0, '大鹏': -2}
5000988	{'汪小军': -2, '律师': -2}
5000989	{'华晨汽车': -2, '申华': -2}
5000990	{'内蒙古': -2}
5000991	{'核酸': -2, '阴性': -2}
5000992	{'美国': -2}
5000993	{'日本': -2, '考场': -2}
5000994	{'笤帚': -2, '侯字典': 0}
5000995	{'刘又年': 0, '阮经天': -2, '许玮甯': -2}
5000996	{'身体': -2, '心脏': -2}
5000997	{'美国': -2, '车辆': -2}
5000998	{'战友': -2, '柴云正': -2}
5000999	{'鲍勃·迪伦': -1}
5001000	{'陈红': 0, '貂蝉': 0, '电视剧': -2, '琼瑶': -2}
5001001	{'黄薇': -1}
5001002	{'财富': -2, '亚马逊': -2}
5001003	{'李涌': 0, '交警': -2, '青岛': -2}
5001004	{'学而思培训学校': -1, '西城区': -2, '北京市': -2}
5001005	{'浙江省委': -2, '常委': -2}
5001006	{'甘肃': -2}
5001007	{'詹姆斯': 0, '巴特勒': 0, '热火': 0}
5001008	{'演唱会': -2}
5001009	{'旅客': -2, '地区': -2}
5001010	{'美国': -2, '拜登': -2}
5001011	{'症状': -2}
5001012	{'高校': -2, '储朝晖': -2}
5001013	{'刘华娜': 0, '张海涛': 0, '中国女足': -2, '陈婉婷': 0}
5001014	{'泰特': 0, '火箭': 0, '马修斯': -2}
5001015	{'徐逸': -2, '杭州幻电科技有限公司': -2}
5001016	{'科比': 0, '魔术师约翰逊': 0, '勒布朗詹姆斯': 0, '职业生涯': -2, '总冠军': -2}
5001017	{'偶像': 0, '成龙': 0}
5001018	{'欧豪': 0}
5001019	{'赵敏': -2, '张无忌': 0}
5001020	{'钱枫': -2}
5001021	{'管仲': -2, '孩子': -2}
5001022	{'当家主母': -2}
5001023	{'霍尔果斯市': -2, '新疆': -2}
5001024	{'病例': -2, '阳性': -2}
5001025	{'水阁派出所': -2}
5001026	{'天佑': -2}
5001027	{'电影': -2}
5001028	{'李吉聪': -1, '李洪亮': -2, '杨建学': -2, '武定县': -2, '武定县人民检察院': -2}
5001029	{'查理-罗斯': 0, '节目': -2}
5001030	{'贾跃亭': -2, '乐视': -2, '资产': -2}
5001031	{'民政部': -2, '律师': -2}
5001032	{'朱祐樘': 0}
5001033	{'央行': -2, '利率': -2}
5001034	{'香港大学学生会评议会': -2, '香港': -2, '港大学生会': -2}
5001035	{'中国': -2, '南海': -2}
5001036	{'老干妈': -2, '贵阳': -2}
5001037	{'伊能静': 0, '北京': -2}
5001038	{'殷悦': 0, '节目': -2}
5001039	{'台湾': -2, '美国': -2}
5001040	{'还珠格格': 0, '林心如': 0, '赵亮': 0, '周杰': 0}
5001041	{'王俊凯': -2}
5001042	{'长津湖': 0, '票房': -2, '电影': -2}
5001043	{'北京': -2}
5001044	{'北京': -2}
5001045	{'人设': -2, '剧本': -2}
5001046	{'咸阳': -2, '赵特': 0}
5001047	{'上海': -2, '邬惊雷': -2}
5001048	{'病例': -2, '本土': -2}
5001049	{'西安': -2, '业主': -2}
5001050	{'陈亚男': 0, '大衣嫂': 0, '大衣哥': 0}
5001051	{'龚文祥': -2, '深圳触电电子商务有限公司': -2}
5001052	{'仁爱医院': -2}
5001053	{'北京': -2, '北京地铁': -2}
5001054	{'努尔哈赤': -2, '扬州': -2, '辽东地区': -2}
5001055	{'高炉大桥': -2, '蓝天救援队': 0}
